sample_idx,t_pc_s,segment_id,label,orta_acc_x,orta_acc_y,orta_acc_z,orta_gyro_x,orta_gyro_y,orta_gyro_z,sol_acc_x,sol_acc_y,sol_acc_z,sol_gyro_x,sol_gyro_y,sol_gyro_z,sag_acc_x,sag_acc_y,sag_acc_z,sag_gyro_x,sag_gyro_y,sag_gyro_z
4278,73.9609991,7,rest_final,1.1229,0.7159,9.1171,0.0631,0.0413,0.0048,0.4142,0.2442,9.9192,0.0338,0.0418,0.0146,0.7661,0.0311,9.8138,-0.0144,-0.0589,-0.0165
4279,73.9763945,7,rest_final,1.1181,0.6752,9.2009,0.0671,0.041,0.0096,0.3807,0.2298,9.991,0.0301,0.0386,0.0141,0.7135,0.0383,9.8785,-0.0125,-0.0613,-0.0109
4280,73.9923516,7,rest_final,1.1636,0.6967,9.1506,0.0631,0.0402,0.0096,0.4118,0.2514,9.9072,0.0282,0.0423,0.0168,0.7638,0.0335,9.8066,-0.0138,-0.0642,-0.0157
4281,74.0080821,7,rest_final,1.0846,0.7063,9.1339,0.0602,0.0381,0.0099,0.4381,0.1987,9.924,0.0288,0.0413,0.0125,0.7829,0.0144,9.8138,-0.0117,-0.0618,-0.0146
4282,74.0242334,7,rest_final,1.1061,0.723,9.1099,0.0605,0.0394,0.0061,0.3831,0.2538,9.8665,0.0256,0.0373,0.0136,0.8045,0.0263,9.7923,-0.0115,-0.0605,-0.0154
4283,74.0553189,7,rest_final,1.0702,0.7254,9.1482,0.0629,0.0397,0.0043,0.3807,0.2251,9.8976,0.0282,0.0338,0.0123,0.7566,0.012,9.8114,-0.0112,-0.0615,-0.0152
4284,74.0712737,7,rest_final,1.1205,0.7015,9.1195,0.0671,0.0381,0.0043,0.407,0.2322,9.8545,0.0298,0.0368,0.0117,0.7638,0.0215,9.8617,-0.0091,-0.0575,-0.0146
4285,74.0872554,7,rest_final,1.0989,0.723,9.1459,0.0644,0.0413,0.0093,0.4357,0.2083,9.9479,0.032,0.0376,0.0112,0.7326,0.0144,9.8234,-0.0109,-0.0644,-0.0138
4286,74.1029015,7,rest_final,1.1157,0.68,9.1387,0.0676,0.0373,0.0091,0.4142,0.2298,9.9216,0.0298,0.0357,0.0168,0.7901,0.0215,9.8857,-0.0096,-0.0591,-0.0152
4287,74.1187107,7,rest_final,1.1037,0.723,9.2033,0.0639,0.0381,0.0085,0.4429,0.2538,9.9311,0.0317,0.0413,0.0136,0.735,0.0239,9.8234,-0.0141,-0.0621,-0.0107
4288,74.1391141,7,rest_final,1.0894,0.6991,9.1291,0.0676,0.0376,0.0072,0.3687,0.249,9.9383,0.0304,0.041,0.0168,0.7422,0.0383,9.8497,-0.0123,-0.0655,-0.0128
4289,74.1548703,7,rest_final,1.0965,0.7063,9.0812,0.0634,0.0352,0.0091,0.3903,0.2418,9.9216,0.0269,0.0378,0.0149,0.7781,0.0455,9.8904,-0.0146,-0.0631,-0.016
4290,74.170535,7,rest_final,1.0822,0.7446,9.0764,0.0671,0.0415,0.0104,0.3998,0.1963,9.9168,0.0293,0.0373,0.0107,0.7661,0.012,9.8354,-0.0069,-0.0578,-0.0186
4291,74.1868568,7,rest_final,1.0989,0.6991,9.1866,0.0607,0.0415,0.008,0.407,0.2203,9.8809,0.028,0.0397,0.0128,0.7829,0.0311,9.7971,-0.0088,-0.0618,-0.0154
4292,74.2185872,7,rest_final,1.1372,0.6823,9.177,0.069,0.0378,0.0067,0.4094,0.1939,9.9216,0.0304,0.0397,0.0192,0.7853,0.0239,9.8881,-0.0109,-0.061,-0.0157
4293,74.224173,7,rest_final,1.0894,0.6967,9.1315,0.0684,0.0365,0.0093,0.4046,0.2442,9.8641,0.0325,0.0402,0.0117,0.7709,0.0479,9.8378,-0.0123,-0.0634,-0.0133
4294,74.246499,7,rest_final,1.142,0.6991,9.0956,0.0666,0.0429,0.0072,0.4381,0.249,9.9072,0.0317,0.0352,0.0128,0.735,0.0527,9.8306,-0.0112,-0.0634,-0.0146
4295,74.2624284,7,rest_final,1.1205,0.6632,9.1243,0.0682,0.041,0.0115,0.3903,0.2298,9.8833,0.028,0.0376,0.0138,0.7446,0.0096,9.8354,-0.0112,-0.057,-0.0125
4296,74.2781098,7,rest_final,1.0702,0.6895,9.1219,0.069,0.0381,0.008,0.3903,0.2418,9.9455,0.0293,0.0394,0.0144,0.7446,0.0407,9.8426,-0.0136,-0.0599,-0.013
4297,74.2943047,7,rest_final,1.0894,0.6632,9.0812,0.0623,0.0463,0.0061,0.4166,0.2179,9.9431,0.0298,0.0386,0.0157,0.7757,0.0311,9.8689,-0.0099,-0.0607,-0.0144
4298,74.3255017,7,rest_final,1.1085,0.7278,9.1698,0.0599,0.0394,0.0056,0.3711,0.249,9.9431,0.0301,0.041,0.0146,0.7542,0.0239,9.8354,-0.0115,-0.0615,-0.0189
4299,74.3415426,7,rest_final,1.1205,0.7135,9.1363,0.0668,0.0378,0.0067,0.3759,0.237,9.9168,0.0285,0.0394,0.0091,0.7542,0.012,9.8976,-0.0088,-0.0594,-0.0154
4300,74.3572607,7,rest_final,1.1301,0.6991,9.1339,0.0639,0.037,0.0096,0.419,0.2298,9.821,0.0298,0.0376,0.0173,0.7422,0.0311,9.8569,-0.0125,-0.0605,-0.0146
4301,74.3763803,7,rest_final,1.1205,0.6919,9.1099,0.0631,0.0426,0.0053,0.4262,0.1963,9.9144,0.0306,0.0389,0.0154,0.7709,0.0096,9.8114,-0.0123,-0.0602,-0.0112
4302,74.3842986,7,rest_final,1.1133,0.6776,9.1195,0.0575,0.0362,0.0075,0.3879,0.2155,9.9551,0.033,0.0389,0.0096,0.7685,0.0335,9.8521,-0.0093,-0.0602,-0.0141
4303,74.4100645,7,rest_final,1.1277,0.6728,9.1267,0.0599,0.0378,0.0059,0.4405,0.1891,9.9335,0.0338,0.0368,0.012,0.7566,0.0575,9.8354,-0.0109,-0.0573,-0.0178
4304,74.4256476,7,rest_final,1.1516,0.7063,9.1435,0.0618,0.0413,0.0048,0.4094,0.2155,9.8976,0.036,0.0415,0.0144,0.7997,0.0455,9.8641,-0.0104,-0.0594,-0.0123
4305,74.4417471,7,rest_final,1.0798,0.7015,9.1099,0.0671,0.0421,0.0091,0.419,0.2179,9.9264,0.0296,0.0378,0.0165,0.7638,0.0239,9.8426,-0.0115,-0.0647,-0.0146
4306,74.4572676,7,rest_final,1.0894,0.7087,9.1626,0.0647,0.0376,0.0075,0.4046,0.2682,9.9024,0.0288,0.0397,0.0162,0.7638,0.0431,9.809,-0.0115,-0.0586,-0.0162
4307,74.4892969,7,rest_final,1.1277,0.6919,9.1554,0.0629,0.037,0.0069,0.4405,0.1987,9.8881,0.0277,0.0397,0.0128,0.7446,0.0144,9.821,-0.012,-0.0586,-0.0133
4308,74.5049822,7,rest_final,1.1085,0.7302,9.1698,0.0605,0.0376,0.0035,0.407,0.2346,9.8737,0.0282,0.0394,0.0162,0.7518,0.0263,9.7851,-0.0136,-0.0573,-0.0138
4309,74.5208426,7,rest_final,1.1157,0.6871,9.1243,0.0626,0.0431,0.0101,0.3855,0.2227,9.8761,0.0264,0.0397,0.0104,0.7709,0.0263,9.8306,-0.012,-0.0631,-0.0152
4310,74.5366208,7,rest_final,1.1037,0.7614,9.177,0.0687,0.0386,0.0032,0.4166,0.2179,9.9503,0.032,0.0368,0.0133,0.7542,0.0431,9.754,-0.0061,-0.0613,-0.0146
4311,74.5523772,7,rest_final,1.0989,0.7278,9.1674,0.0647,0.0391,0.0056,0.4046,0.2298,9.8881,0.0296,0.0383,0.0146,0.7398,0.0455,9.8258,-0.0115,-0.0581,-0.0162
4312,74.5680189,7,rest_final,1.0702,0.7039,9.1147,0.0639,0.0386,0.0064,0.3687,0.2418,9.9647,0.0285,0.0413,0.0138,0.7733,0.0383,9.9048,-0.0123,-0.0591,-0.0144
4313,74.5841131,7,rest_final,1.1277,0.6704,9.1339,0.065,0.0421,0.0075,0.4022,0.2251,9.9096,0.0258,0.0383,0.0146,0.723,0.0742,9.8306,-0.0154,-0.0615,-0.0138
4314,74.5997716,7,rest_final,1.1301,0.6967,9.1626,0.0621,0.0399,0.0067,0.3855,0.2442,9.8378,0.0314,0.0402,0.0168,0.7254,0.0359,9.845,-0.0125,-0.0618,-0.0141
4315,74.634248,7,rest_final,1.1037,0.7063,9.1889,0.0663,0.0423,0.008,0.3998,0.1891,9.8306,0.028,0.0402,0.0123,0.8045,0.0263,9.7971,-0.0115,-0.0639,-0.0133
4316,74.6358418,7,rest_final,1.1205,0.6919,9.1698,0.0652,0.036,0.0043,0.4238,0.2227,9.9479,0.0272,0.0394,0.0115,0.7901,0.0263,9.8593,-0.0133,-0.0623,-0.0117
4317,74.6676551,7,rest_final,1.1349,0.7135,9.1123,0.0676,0.0378,0.0003,0.4214,0.1963,9.9431,0.0285,0.037,0.0146,0.7709,0.0239,9.833,-0.012,-0.0602,-0.0146
4318,74.6836265,7,rest_final,1.0942,0.735,9.1267,0.0636,0.0378,0.0051,0.395,0.2394,9.8402,0.033,0.0378,0.012,0.7757,0.0215,9.8521,-0.0123,-0.0636,-0.0141
4319,74.6991932,7,rest_final,1.1085,0.7374,9.1099,0.0663,0.0415,0.0064,0.4022,0.237,9.9311,0.0312,0.0399,0.0069,0.7422,0.012,9.754,-0.0117,-0.0605,-0.0173
4320,74.7151201,7,rest_final,1.1157,0.747,9.0764,0.0642,0.0349,0.008,0.4214,0.2394,9.9479,0.0312,0.0397,0.0146,0.7877,0.0215,9.8545,-0.0096,-0.0626,-0.0123
4321,74.7308768,7,rest_final,1.1085,0.6919,9.1746,0.0639,0.0383,0.0104,0.3448,0.2227,9.9647,0.0274,0.0407,0.0091,0.7518,0.0527,9.8881,-0.0152,-0.0599,-0.0173
4322,74.7470479,7,rest_final,1.0942,0.7278,9.1195,0.0684,0.0426,0.0085,0.4046,0.2418,9.8809,0.029,0.0381,0.0157,0.7853,0.0335,9.821,-0.012,-0.0594,-0.0115
4323,74.7742937,7,rest_final,1.1181,0.7087,9.1602,0.0634,0.0365,0.008,0.3998,0.1987,9.9479,0.0288,0.0389,0.0154,0.7566,0.0503,9.8378,-0.0128,-0.0602,-0.0165
4324,74.7903795,7,rest_final,1.1612,0.7326,9.1004,0.0626,0.0407,0.0075,0.3831,0.2658,9.9168,0.0282,0.041,0.0101,0.7829,0.0096,9.833,-0.0083,-0.0594,-0.0152
4325,74.8063921,7,rest_final,1.1133,0.7039,9.1411,0.0623,0.0399,0.0067,0.419,0.2251,9.8785,0.0282,0.0418,0.012,0.7566,0.0168,9.8114,-0.0136,-0.0631,-0.0125
4326,74.8224449,7,rest_final,1.1396,0.7278,9.1459,0.0698,0.0405,0.0077,0.3926,0.1891,9.8713,0.0301,0.0413,0.013,0.7542,0.0287,9.8138,-0.0125,-0.0615,-0.0133
4327,74.8384744,7,rest_final,1.1205,0.6967,9.1004,0.0634,0.0402,0.0032,0.4046,0.261,9.9216,0.0314,0.0399,0.0128,0.7829,0.0455,9.845,-0.0136,-0.057,-0.0141
4328,74.8546701,7,rest_final,1.1013,0.6991,9.1028,0.0626,0.0365,0.0072,0.4477,0.2346,9.9288,0.0298,0.0407,0.013,0.7374,0.0479,9.8521,-0.0072,-0.0607,-0.0152
4329,74.8702033,7,rest_final,1.1109,0.6919,9.0692,0.0674,0.0362,0.0083,0.3903,0.2107,9.9024,0.029,0.041,0.016,0.7733,0.0742,9.7444,-0.0115,-0.0615,-0.0136
4330,74.8908246,7,rest_final,1.1612,0.7183,9.0908,0.0618,0.0434,0.0096,0.3831,0.2083,9.9551,0.0272,0.0418,0.0136,0.8045,0.0311,9.8617,-0.0138,-0.0602,-0.0136
4331,74.9068062,7,rest_final,1.1133,0.7063,9.1746,0.061,0.0402,0.0083,0.3926,0.2801,9.8904,0.0309,0.0397,0.0146,0.7661,0.0048,9.809,-0.0125,-0.0613,-0.0144
4332,74.9386353,7,rest_final,1.0965,0.6871,9.1051,0.0652,0.0391,0.0061,0.419,0.237,9.9503,0.0317,0.0368,0.0101,0.7542,0.0287,9.7971,-0.013,-0.0586,-0.0146
4333,74.9543045,7,rest_final,1.1109,0.7207,9.1123,0.0674,0.0373,0.0101,0.3783,0.2514,9.9407,0.0296,0.036,0.0165,0.7374,-0.0048,9.9168,-0.0128,-0.0602,-0.012
4334,74.9704273,7,rest_final,1.1229,0.7278,9.1291,0.0629,0.0402,0.0096,0.4142,0.1915,9.8785,0.0285,0.0352,0.0115,0.7518,0.0335,9.8138,-0.0173,-0.065,-0.0144
4335,74.986545,7,rest_final,1.1157,0.6967,9.1482,0.0652,0.036,0.0123,0.4166,0.2801,9.8761,0.028,0.0389,0.0115,0.7614,0.0646,9.7923,-0.0104,-0.0589,-0.012
4336,75.0025645,7,rest_final,1.0798,0.7039,9.0932,0.0655,0.0381,0.0064,0.4094,0.2251,9.9264,0.0288,0.0426,0.0117,0.7326,-0.0168,9.8186,-0.0146,-0.0575,-0.0123
4337,75.0185326,7,rest_final,1.1157,0.6728,9.1602,0.0639,0.0421,0.0091,0.4022,0.2705,9.8761,0.028,0.0378,0.0162,0.7614,0.0311,9.821,-0.012,-0.0629,-0.0096
4338,75.0349529,7,rest_final,1.1133,0.7159,9.1123,0.0644,0.0383,0.004,0.4118,0.2346,9.924,0.0312,0.0407,0.0115,0.7494,0.0407,9.8593,-0.0067,-0.0613,-0.0157
4339,75.0507382,7,rest_final,1.1109,0.7039,9.1602,0.0644,0.0415,0.0085,0.4549,0.2227,9.8617,0.0266,0.0405,0.0133,0.7518,0.0096,9.8809,-0.013,-0.0591,-0.012
4340,75.0827895,7,rest_final,1.1253,0.7207,9.1698,0.0575,0.0381,0.0093,0.4094,0.2418,9.8474,0.0304,0.0349,0.0152,0.7374,0.0215,9.8114,-0.0115,-0.0589,-0.0173
4341,75.0985893,7,rest_final,1.1349,0.6967,9.1339,0.0602,0.041,0.008,0.4094,0.2298,9.9096,0.0272,0.0421,0.0101,0.7614,0.0072,9.8162,-0.0176,-0.0607,-0.0141
4342,75.1149372,7,rest_final,1.1444,0.6871,9.1267,0.0629,0.0413,0.0048,0.4022,0.2011,9.8785,0.0317,0.0426,0.0157,0.8164,0.0551,9.8833,-0.0152,-0.066,-0.0176
4343,75.1308862,7,rest_final,1.0918,0.7494,9.1123,0.0634,0.0394,0.0048,0.4118,0.2131,9.9455,0.0314,0.041,0.0123,0.7039,0.0263,9.8378,-0.0128,-0.0541,-0.0112
4344,75.1512324,7,rest_final,1.0965,0.6991,9.1698,0.0647,0.0413,0.0056,0.3926,0.237,9.9383,0.0306,0.0389,0.0154,0.7278,0.0263,9.8186,-0.0091,-0.061,-0.0117
4345,75.1674319,7,rest_final,1.1181,0.6943,9.1506,0.0623,0.0397,0.004,0.4286,0.2634,9.9695,0.0309,0.0413,0.0146,0.723,0.0335,9.8881,-0.0123,-0.0644,-0.012
4346,75.1834664,7,rest_final,1.1349,0.7135,9.1435,0.0647,0.0357,0.0072,0.407,0.2083,9.9359,0.0309,0.0405,0.016,0.7757,0.0263,9.8593,-0.0149,-0.0618,-0.0154
4347,75.1995866,7,rest_final,1.1253,0.7302,9.1698,0.061,0.0423,0.0088,0.407,0.2394,9.8952,0.0261,0.0405,0.0144,0.7805,0.0383,9.7779,-0.0096,-0.0586,-0.0104
4348,75.2155057,7,rest_final,1.1061,0.7111,9.1219,0.0682,0.041,0.0056,0.4645,0.2514,9.8904,0.029,0.036,0.0144,0.7518,0.0263,9.8665,-0.0123,-0.0597,-0.0104
4349,75.2311202,7,rest_final,1.1037,0.68,9.1075,0.0591,0.0362,0.0035,0.4046,0.2227,9.9455,0.0277,0.0429,0.0133,0.7183,0.0551,9.8737,-0.0109,-0.0581,-0.0144
4350,75.2629789,7,rest_final,1.087,0.723,9.1459,0.065,0.0368,0.0093,0.4334,0.2346,9.924,0.0301,0.0373,0.0173,0.7518,0.0287,9.8354,-0.0096,-0.0589,-0.0146
4351,75.2788215,7,rest_final,1.0846,0.7207,9.1339,0.0636,0.0415,0.0048,0.3974,0.2274,9.8881,0.0301,0.037,0.012,0.7446,0.0239,9.8833,-0.0186,-0.0597,-0.0125
4352,75.2939238,7,rest_final,1.1516,0.735,9.1195,0.0631,0.0407,0.0104,0.4094,0.2346,9.9216,0.029,0.0368,0.017,0.723,0.0287,9.8019,-0.0112,-0.0583,-0.0178
4353,75.3093493,7,rest_final,1.1349,0.6967,9.1459,0.0623,0.0442,0.0037,0.4142,0.1844,9.9144,0.0304,0.0381,0.0157,0.7733,0,9.8043,-0.0112,-0.0634,-0.0162
4354,75.325136,7,rest_final,1.1013,0.7111,9.1051,0.0623,0.0386,0.0045,0.4357,0.2322,9.9048,0.032,0.0399,0.0157,0.7566,0.0551,9.8785,-0.0128,-0.0586,-0.0128
4355,75.3412304,7,rest_final,1.142,0.7207,9.2009,0.061,0.0399,0.0096,0.4118,0.2274,9.9216,0.0317,0.0402,0.0149,0.7805,0.0359,9.8426,-0.0101,-0.0586,-0.0138
4356,75.3576027,7,rest_final,1.1085,0.7278,9.1674,0.0671,0.0383,0.0061,0.4501,0.2322,9.9264,0.032,0.0352,0.0149,0.7781,0.0551,9.9264,-0.0115,-0.0634,-0.0146
4357,75.3738554,7,rest_final,1.0942,0.6823,9.1459,0.0644,0.0418,0.0037,0.4214,0.1987,9.8569,0.028,0.0391,0.0141,0.7446,0.0287,9.8426,-0.0112,-0.0642,-0.013
4358,75.4113725,7,rest_final,1.1564,0.6991,9.1818,0.0634,0.0376,0.0077,0.3783,0.2538,9.9072,0.0298,0.0378,0.0144,0.7805,0.0311,9.8234,-0.0104,-0.0594,-0.0112
4359,75.4117789,7,rest_final,1.1444,0.6895,9.1004,0.0615,0.0386,0.0083,0.4142,0.2131,9.9335,0.0248,0.037,0.0141,0.7374,0.0766,9.809,-0.0112,-0.0642,-0.0133
4360,75.4437252,7,rest_final,1.1564,0.668,9.1243,0.0639,0.0399,0.0053,0.4166,0.2538,9.9311,0.0328,0.0431,0.0154,0.7542,0.0168,9.845,-0.013,-0.0602,-0.0149
4361,75.4593536,7,rest_final,1.1349,0.6943,9.1123,0.0634,0.0373,0.0083,0.407,0.2298,9.9192,0.029,0.0391,0.0123,0.7398,0.0383,9.7731,-0.0104,-0.0581,-0.0165
4362,75.4751972,7,rest_final,1.1205,0.6704,9.1075,0.061,0.0413,0.0075,0.4118,0.2394,9.9144,0.0282,0.0373,0.012,0.7446,0.0335,9.8186,-0.0154,-0.0605,-0.0173
4363,75.4904535,7,rest_final,1.1157,0.7278,9.1243,0.0615,0.0357,0.0061,0.3855,0.2298,9.9335,0.0317,0.0386,0.0141,0.7733,0.0311,9.7851,-0.0125,-0.0594,-0.0152
4364,75.5060565,7,rest_final,1.1301,0.7039,9.1195,0.0652,0.0418,0.0077,0.4094,0.237,9.8761,0.0317,0.0354,0.0123,0.7566,0.0287,9.8713,-0.013,-0.0629,-0.0133
4365,75.5220125,7,rest_final,1.1133,0.7207,9.1171,0.0618,0.0383,0.0019,0.4238,0.2514,9.8713,0.0282,0.0378,0.0125,0.7542,0.0215,9.8833,-0.012,-0.061,-0.0138
4366,75.5386285,7,rest_final,1.1157,0.68,9.1626,0.0644,0.0434,0.0072,0.407,0.2083,9.9335,0.0288,0.0373,0.0115,0.7422,0.0263,9.7899,-0.0104,-0.0621,-0.0149
4367,75.5543361,7,rest_final,1.142,0.7446,9.1746,0.0615,0.0402,0.0053,0.4022,0.2274,9.9192,0.0312,0.0373,0.0064,0.7422,0.0527,9.8665,-0.0093,-0.0626,-0.0101
4368,75.5859642,7,rest_final,1.1277,0.7254,9.177,0.0631,0.0407,0.0072,0.3974,0.2251,9.8545,0.0274,0.0405,0.0184,0.7685,0.0599,9.8354,-0.0085,-0.0591,-0.0107
4369,75.6016087,7,rest_final,1.1229,0.7254,9.2081,0.0629,0.0362,0.0077,0.4046,0.2107,9.8976,0.0314,0.0357,0.017,0.7757,0.0287,9.8641,-0.0146,-0.0578,-0.0141
4370,75.6171213,7,rest_final,1.1157,0.7135,9.0836,0.0599,0.0399,0.0045,0.4166,0.2155,9.9503,0.0272,0.0352,0.0157,0.7709,0.0048,9.8617,-0.012,-0.0634,-0.0149
4371,75.6334516,7,rest_final,1.1253,0.7063,9.1889,0.0567,0.037,0.008,0.431,0.2203,9.9288,0.0317,0.0391,0.012,0.7446,0.0503,9.8713,-0.013,-0.0586,-0.016
4372,75.6494036,7,rest_final,1.1157,0.7446,9.074,0.0671,0.0405,0.0067,0.4118,0.2059,9.9144,0.0344,0.0391,0.0109,0.7446,0.0431,9.8521,-0.0096,-0.0621,-0.0186
4373,75.6690377,7,rest_final,1.1133,0.668,9.1363,0.0618,0.0421,0.0072,0.4022,0.2227,9.9264,0.0269,0.0402,0.0109,0.7638,0.0335,9.7947,-0.0133,-0.0666,-0.0146
4374,75.6852749,7,rest_final,1.0989,0.6943,9.165,0.0631,0.036,0.0059,0.4142,0.2394,9.9431,0.0304,0.0381,0.0096,0.7805,0.0551,9.821,-0.0128,-0.0599,-0.0149
4375,75.7012491,7,rest_final,1.1444,0.6943,9.1506,0.0655,0.0357,0.004,0.4381,0.2227,9.9383,0.0317,0.0397,0.0138,0.7326,0.0263,9.8497,-0.0157,-0.0618,-0.0146
4376,75.7169526,7,rest_final,1.1301,0.7207,9.1028,0.0607,0.0383,0.0096,0.4357,0.237,9.9024,0.0285,0.0402,0.0173,0.7542,0.0048,9.9072,-0.0112,-0.057,-0.0157
4377,75.7493614,7,rest_final,1.1013,0.7183,9.153,0.0607,0.0346,0.0043,0.4334,0.237,9.9216,0.0349,0.0399,0.0138,0.7638,0.0479,9.8138,-0.0115,-0.0589,-0.0157
4378,75.7655515,7,rest_final,1.154,0.7159,9.1818,0.0634,0.0373,0.0091,0.4334,0.2227,9.9192,0.0282,0.0389,0.0109,0.7757,0.0144,9.8474,-0.0099,-0.0591,-0.0136
4379,75.7807919,7,rest_final,1.087,0.723,9.1842,0.0647,0.0439,0.0048,0.431,0.2442,9.8593,0.025,0.0413,0.0141,0.7302,0.0311,9.8186,-0.0146,-0.057,-0.0133
4380,75.7970541,7,rest_final,1.1181,0.7302,9.1195,0.0613,0.0394,0.0088,0.3879,0.2011,9.9072,0.0322,0.0402,0.0141,0.7661,0.0503,9.8306,-0.0162,-0.0639,-0.0099
4381,75.8136311,7,rest_final,1.1205,0.7063,9.1937,0.0639,0.0405,0.0029,0.3998,0.2274,9.9407,0.0272,0.0394,0.0133,0.723,0.0287,9.8497,-0.0136,-0.0647,-0.0125
4382,75.8392897,7,rest_final,1.1181,0.6943,9.098,0.0634,0.0437,0.0077,0.4357,0.2658,9.9862,0.0264,0.0402,0.0133,0.7709,0.0551,9.833,-0.0123,-0.0615,-0.0173
4383,75.8551575,7,rest_final,1.1301,0.7374,9.1482,0.0642,0.0429,0.0077,0.4046,0.249,9.9718,0.028,0.0373,0.0133,0.735,-0.0287,9.8234,-0.0125,-0.0599,-0.0109
4384,75.8713779,7,rest_final,1.1157,0.6991,9.1866,0.0636,0.0415,0.0088,0.4118,0.2466,9.924,0.0269,0.0389,0.012,0.7542,0.0359,9.7923,-0.0107,-0.0639,-0.013
4385,75.8871304,7,rest_final,1.1277,0.6871,9.2464,0.0668,0.0394,0.0101,0.4477,0.2442,9.8474,0.0293,0.0423,0.0154,0.7374,0.0431,9.8043,-0.013,-0.0602,-0.016
4386,75.9034967,7,rest_final,1.1085,0.7302,9.1075,0.0658,0.0376,0.0061,0.3591,0.2538,9.9048,0.0341,0.0407,0.0181,0.7446,0.0335,9.8713,-0.0117,-0.0615,-0.0133
4387,75.9208982,7,rest_final,1.1325,0.747,9.1482,0.0629,0.0383,0.0091,0.407,0.2753,9.9383,0.0285,0.0354,0.013,0.7542,0.0431,9.8162,-0.013,-0.0618,-0.0141
4388,75.9392156,7,rest_final,1.1229,0.6728,9.0525,0.0666,0.0362,0.0048,0.4094,0.2083,9.8737,0.0269,0.0418,0.0093,0.7518,0.0311,9.8665,-0.0125,-0.0599,-0.0165
4389,75.9547585,7,rest_final,1.1253,0.7422,9.1459,0.0605,0.0407,0.0069,0.4094,0.2203,9.991,0.0296,0.0418,0.0128,0.7757,0.0192,9.7659,-0.0144,-0.0594,-0.013
4390,75.9708041,7,rest_final,1.1133,0.7063,9.1051,0.0647,0.0373,0.0037,0.4142,0.2729,9.9311,0.0288,0.0397,0.0115,0.7638,0.0359,9.8809,-0.0112,-0.0605,-0.0128
4391,75.9866134,7,rest_final,1.1325,0.7039,9.1794,0.0671,0.0349,0.0093,0.407,0.2227,9.9503,0.0266,0.0341,0.0138,0.7446,0.0263,9.8354,-0.0101,-0.0613,-0.0157
4392,76.0181003,7,rest_final,1.087,0.7111,9.1506,0.0613,0.0368,0.0088,0.3926,0.2179,9.8881,0.0354,0.0418,0.0141,0.7542,0.0144,9.7971,-0.0096,-0.061,-0.012
4393,76.0344453,7,rest_final,1.1564,0.6919,9.1387,0.0602,0.0368,0.0075,0.4214,0.2346,9.9216,0.0285,0.0402,0.0162,0.7446,0.0239,9.8186,-0.0096,-0.0623,-0.0149
4394,76.0504472,7,rest_final,1.1037,0.735,9.1363,0.0623,0.0365,0.008,0.4118,0.237,9.9096,0.0277,0.0365,0.0168,0.7614,0.012,9.8569,-0.0104,-0.0613,-0.0123
4395,76.0660653,7,rest_final,1.1349,0.7159,9.1459,0.0674,0.0423,0.008,0.4166,0.2107,9.8952,0.0285,0.0389,0.0141,0.7733,0,9.8545,-0.0125,-0.0674,-0.0133
4396,76.082058,7,rest_final,1.1229,0.6656,9.1435,0.0671,0.0423,0.0053,0.3903,0.2035,9.845,0.0274,0.0373,0.0107,0.7685,0.0215,9.8545,-0.0099,-0.0581,-0.0138
4397,76.097572,7,rest_final,1.1444,0.7302,9.1913,0.0658,0.0399,0.0075,0.4046,0.2514,9.9359,0.0296,0.0365,0.013,0.759,0.0215,9.7612,-0.0128,-0.0644,-0.0146
4398,76.1133592,7,rest_final,1.1253,0.7159,9.1363,0.0607,0.036,0.0056,0.4046,0.2538,9.9096,0.028,0.0357,0.0136,0.7494,0.0239,9.7899,-0.013,-0.0615,-0.0146
4399,76.1454588,7,rest_final,1.1205,0.7183,9.1937,0.065,0.0354,0.013,0.3687,0.2442,9.9288,0.029,0.0378,0.013,0.7685,0.0311,9.7995,-0.0109,-0.0599,-0.0176
4400,76.1611609,7,rest_final,1.1157,0.6895,9.1602,0.0631,0.0376,0.0117,0.3831,0.2179,9.9695,0.0301,0.0402,0.0144,0.7566,0.0551,9.8881,-0.0165,-0.0613,-0.0141
4401,76.1816936,7,rest_final,1.1085,0.7063,9.1459,0.0631,0.0429,0.0083,0.395,0.2083,9.8928,0.0328,0.0368,0.0107,0.7614,0.0407,9.8426,-0.0077,-0.0597,-0.0133
4402,76.1975026,7,rest_final,1.1779,0.7063,9.1147,0.0687,0.0437,0.0059,0.4334,0.1939,9.8857,0.033,0.0386,0.0146,0.7207,0.0335,9.8641,-0.012,-0.0578,-0.0144
4403,76.2132843,7,rest_final,1.1612,0.7135,9.1363,0.0634,0.037,0.0067,0.4214,0.2251,9.8833,0.0354,0.0383,0.0115,0.7518,0.0407,9.8138,-0.0101,-0.0573,-0.0133
4404,76.2294121,7,rest_final,1.0965,0.7087,9.074,0.0647,0.0399,0.0051,0.395,0.2083,9.9359,0.028,0.0389,0.008,0.7638,0.0239,9.7947,-0.0107,-0.0599,-0.0152
4405,76.2454097,7,rest_final,1.0894,0.6967,9.0884,0.066,0.0447,0.0056,0.4142,0.2203,9.9144,0.0304,0.0402,0.0152,0.7494,0.0359,9.8426,-0.0107,-0.0634,-0.0138
4406,76.2616007,7,rest_final,1.1181,0.735,9.1435,0.065,0.0413,0.0053,0.3974,0.2538,9.9024,0.0325,0.0362,0.0128,0.7805,0,9.9144,-0.0133,-0.0652,-0.0141
